ID;Aktywny (0 lub 1);Nazwa*;Kategorie (x,y,z...);Cena zawiera podatek. (brutto);ID reguły podatku;W sprzedaży (0 lub 1);Ilość;Podsumowanie;Opis;Etykieta, gdy w magazynie;Pokaż cenę (0 = Nie, 1 = Tak);Adresy URL zdjęcia (x,y,z...);Usuń istniejące zdjęcia (0 = Nie, 1 = Tak);Cecha(Nazwa:Wartość:Pozycja:Indywidualne);Dostępne tylko online (0 = Nie, 1 = Tak);Stan;Konfigurowalny (0 = Nie, 1 = Tak);Można wgrywać pliki (0 = Nie, 1 = Tak);Pola tekstowe (0 = Nie, 1 = Tak);Wirtualny produkt (0 = No, 1 = Yes);Przepisany URL
449;1;Ładowarka Varta Plug Charger (57647101451);10;63.40;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/832118_0_i300.jpeg;1;reaktywacja uszkodzonych akumulatorów:Nie:1,model:Plug Charger:2,producent:Varta:3,wskaźnik naładowania:Nie:4,detekcja uszkodzonych akumulatorów:Tak:5,liczba załączonych akumulatorów:4 x AA:6,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:7,liczba ładowanych akumulatorów:4:8,pomiar pojemności:Nie:9,zasilanie:Sieciowe:10,kod producenta:57647101451:11,ean:4008496850723:12,rodzaj ładowanych akumulatorów:Ni-MH:13,zabezpieczenie przed przeładowaniem:Nie:14;0;new;0;0;0;0;Ładowarka_Varta_Plug_Charger_(57647101451)
450;1;Ładowarka EverActive NC-800 (NC800);10;120.03;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/4995735_1_i300.jpg;1;liczba załączonych akumulatorów:Brak:1,pomiar pojemności:Nie:2,zabezpieczenie przed przeładowaniem:Tak:3,reaktywacja uszkodzonych akumulatorów:Nie:4,zasilanie:Sieciowe:5,rodzaj ładowanych akumulatorów:Ni-MH:6,ean:5902020523031:7,producent:EverActive:8,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:9,liczba ładowanych akumulatorów:8:10,wskaźnik naładowania:Tak:11,detekcja uszkodzonych akumulatorów:Tak:12,model:NC-800:13,kod producenta:NC800:14;0;new;0;0;0;0;Ładowarka_EverActive_NC-800_(NC800)
451;1;Ładowarka Energizer (E300701500);10;78.79;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/5597535_0_i300.jpg;1;kod producenta:E300701500:1,pomiar pojemności:Nie:2,liczba załączonych akumulatorów:4 x AA:3,liczba ładowanych akumulatorów:4:4,producent:Energizer:5,ean::6,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:7,zasilanie:Sieciowe:8,wskaźnik naładowania:Tak:9,zabezpieczenie przed przeładowaniem:Nie:10,reaktywacja uszkodzonych akumulatorów:Nie:11,rodzaj ładowanych akumulatorów:Ni-MH:12,detekcja uszkodzonych akumulatorów:Nie:13,model:Brak:14;0;new;0;0;0;0;Ładowarka_Energizer_(E300701500)
452;1;Ładowarka Varta Mini Charger (BAVA ŁAD 57646-2400);10;21.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/847398_0_i300.jpeg;1;kod producenta:BAVA ŁAD 57646-2400:1,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:2,rodzaj ładowanych akumulatorów:Ni-MH:3,wskaźnik naładowania:Tak:4,pomiar pojemności:Nie:5,zabezpieczenie przed przeładowaniem:Nie:6,liczba załączonych akumulatorów:Brak:7,ean:4008496850600:8,liczba ładowanych akumulatorów:2:9,detekcja uszkodzonych akumulatorów:Nie:10,producent:Varta:11,reaktywacja uszkodzonych akumulatorów:Nie:12,zasilanie:Sieciowe:13,model:Mini Charger:14;0;new;0;0;0;0;Ładowarka_Varta_Mini_Charger_(BAVA_ŁAD_57646-2400)
453;1;Ładowarka Panasonic Eneloop BQCC50 (001575710000);10;71.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/985743_0_i300.jpg;1;detekcja uszkodzonych akumulatorów:Nie:1,rodzaj ładowanych akumulatorów:Ni-MH:2,wskaźnik naładowania:Tak:3,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:4,model:Eneloop BQCC50:5,pomiar pojemności:Nie:6,reaktywacja uszkodzonych akumulatorów:Nie:7,producent:Panasonic:8,ean:5410853057659:9,zabezpieczenie przed przeładowaniem:Tak:10,zasilanie:Sieciowe:11,liczba załączonych akumulatorów:2 x AA:12,kod producenta:001575710000:13,liczba ładowanych akumulatorów:2:14;0;new;0;0;0;0;Ładowarka_Panasonic_Eneloop_BQCC50_(001575710000)
454;1;Ładowarka LogiLink (PA0168);10;35.41;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/4780747_1_i300.jpg;1;reaktywacja uszkodzonych akumulatorów:Nie:1,model:Brak:2,liczba ładowanych akumulatorów:4:3,wskaźnik naładowania:Tak:4,zabezpieczenie przed przeładowaniem:Nie:5,zasilanie:Sieciowe:6,kod producenta:PA0168:7,rozmiar ładowanych akumulatorów:9V Block AA / R6 AAA / R03:8,rodzaj ładowanych akumulatorów:Ni-MH NiCd:9,detekcja uszkodzonych akumulatorów:Nie:10,liczba załączonych akumulatorów:Brak:11,producent:LogiLink:12,ean:4052792047967:13,pomiar pojemności:Nie:14;0;new;0;0;0;0;Ładowarka_LogiLink_(PA0168)
455;1;Ładowarka Green Cell VitalCharger (GRADGC01);10;39.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6798686_4_i300.jpg;1;rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:1,zabezpieczenie przed przeładowaniem:Nie:2,model:VitalCharger:3,producent:Green Cell:4,zasilanie:Sieciowe:5,liczba załączonych akumulatorów:Brak:6,wskaźnik naładowania:Tak:7,pomiar pojemności:Nie:8,liczba ładowanych akumulatorów:4:9,detekcja uszkodzonych akumulatorów:Nie:10,reaktywacja uszkodzonych akumulatorów:Nie:11,kod producenta:GRADGC01:12,ean:5907813961328:13,rodzaj ładowanych akumulatorów:Ni-MH:14;0;new;0;0;0;0;Ładowarka_Green_Cell_VitalCharger_(GRADGC01)
456;1;Ładowarka Panasonic Eneloop BQ-CC63E (BQ-CC63E);10;157.57;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/1684020_2_i300.jpg;1;model:Eneloop BQ-CC63E:1,pomiar pojemności:Nie:2,reaktywacja uszkodzonych akumulatorów:Nie:3,liczba załączonych akumulatorów:Brak:4,kod producenta:BQ-CC63E:5,rodzaj ładowanych akumulatorów:Ni-MH:6,zasilanie:Sieciowe:7,wskaźnik naładowania:Tak:8,zabezpieczenie przed przeładowaniem:Tak:9,detekcja uszkodzonych akumulatorów:Nie:10,producent:Panasonic:11,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:12,liczba ładowanych akumulatorów:8:13,ean:5410853060048:14;0;new;0;0;0;0;Ładowarka_Panasonic_Eneloop_BQ-CC63E_(BQ-CC63E)
457;1;Ładowarka Varta Mini Lader (BAVA ŁAD 57646-2100);10;32.42;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/853244_0_i300.jpeg;1;ean:4008496850631:1,rodzaj ładowanych akumulatorów:Ni-MH:2,pomiar pojemności:Nie:3,detekcja uszkodzonych akumulatorów:Nie:4,zasilanie:Sieciowe:5,model:Mini Lader:6,producent:Varta:7,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:8,liczba ładowanych akumulatorów:2:9,wskaźnik naładowania:Nie:10,liczba załączonych akumulatorów:2 x AA:11,kod producenta:BAVA ŁAD 57646-2100:12,zabezpieczenie przed przeładowaniem:Nie:13,reaktywacja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_Varta_Mini_Lader_(BAVA_ŁAD_57646-2100)
458;1;Ładowarka Duracell CEF14 (118577);10;74.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/945129_0_i300.jpg;1;producent:Duracell:1,kod producenta:118577:2,wskaźnik naładowania:Tak:3,zabezpieczenie przed przeładowaniem:Tak:4,detekcja uszkodzonych akumulatorów:Tak:5,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:6,rodzaj ładowanych akumulatorów:Ni-MH:7,liczba ładowanych akumulatorów:2:8,ean:5000394118577:9,liczba załączonych akumulatorów:2 x AA 2 x AAA:10,model:CEF14:11,pomiar pojemności:Nie:12,reaktywacja uszkodzonych akumulatorów:Nie:13,zasilanie:Sieciowe:14;0;new;0;0;0;0;Ładowarka_Duracell_CEF14_(118577)
459;1;Ładowarka Varta Universal (BAVA ŁAD 57648);10;78.11;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/791801_0_i300.jpeg;1;kod producenta:BAVA ŁAD 57648:1,wskaźnik naładowania:Nie:2,zasilanie:Sieciowe:3,model:Universal:4,zabezpieczenie przed przeładowaniem:Tak:5,liczba załączonych akumulatorów:Brak:6,producent:Varta:7,rozmiar ładowanych akumulatorów:9V Block AA / R6 AAA / R03 C / R14 D / R20:8,rodzaj ładowanych akumulatorów:Ni-MH:9,pomiar pojemności:Nie:10,reaktywacja uszkodzonych akumulatorów:Nie:11,ean:4008496850754:12,liczba ładowanych akumulatorów:4:13,detekcja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_Varta_Universal_(BAVA_ŁAD_57648)
460;1;Ładowarka Energizer Maxi (ENERMAXI);10;63.40;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3183951_0_i300.jpeg;1;detekcja uszkodzonych akumulatorów:Nie:1,liczba załączonych akumulatorów:4 x AA:2,model:Maxi:3,rodzaj ładowanych akumulatorów:Ni-MH:4,pomiar pojemności:Nie:5,zabezpieczenie przed przeładowaniem:Tak:6,kod producenta:ENERMAXI:7,ean:7638900321401:8,liczba ładowanych akumulatorów:4:9,reaktywacja uszkodzonych akumulatorów:Nie:10,zasilanie:Sieciowe:11,producent:Energizer:12,wskaźnik naładowania:Tak:13,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:14;0;new;0;0;0;0;Ładowarka_Energizer_Maxi_(ENERMAXI)
461;1;Ładowarka Panasonic BQ-CC87+AA4 (001912660000);10;158.52;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6337056_2_i300.jpg;1;kod producenta:001912660000:1,zabezpieczenie przed przeładowaniem:Tak:2,liczba załączonych akumulatorów:4 x AA:3,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:4,wskaźnik naładowania:Tak:5,reaktywacja uszkodzonych akumulatorów:Brak danych:6,model:BQ-CC87+AA4:7,producent:Panasonic:8,ean:5410853061816:9,pomiar pojemności:Tak:10,detekcja uszkodzonych akumulatorów:Brak danych:11,rodzaj ładowanych akumulatorów:Ni-MH:12,liczba ładowanych akumulatorów:4:13,zasilanie:USB:14;0;new;0;0;0;0;Ładowarka_Panasonic_BQ-CC87+AA4_(001912660000)
462;1;Ładowarka EverActive NC-1600 (NC1600);10;236.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/4995733_0_i300.jpg;1;rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:1,rodzaj ładowanych akumulatorów:Ni-MH:2,producent:EverActive:3,kod producenta:NC1600:4,wskaźnik naładowania:Tak:5,zasilanie:Sieciowe:6,model:NC-1600:7,ean:5902020523840:8,liczba ładowanych akumulatorów:16:9,reaktywacja uszkodzonych akumulatorów:Nie:10,liczba załączonych akumulatorów:Brak:11,pomiar pojemności:Nie:12,zabezpieczenie przed przeładowaniem:Tak:13,detekcja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_EverActive_NC-1600_(NC1600)
463;1;Ładowarka EverActive C/D (ADAPTER);10;12.76;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/4999850_0_i300.jpg;1;rozmiar ładowanych akumulatorów:C / R14 D / R20:1,liczba ładowanych akumulatorów:1:2,wskaźnik naładowania:Nie:3,pomiar pojemności:Nie:4,zabezpieczenie przed przeładowaniem:Nie:5,ean:5902020523994:6,zasilanie:Sieciowe:7,model:C/D:8,kod producenta:ADAPTER:9,detekcja uszkodzonych akumulatorów:Nie:10,liczba załączonych akumulatorów:Brak:11,producent:EverActive:12,reaktywacja uszkodzonych akumulatorów:Nie:13,rodzaj ładowanych akumulatorów:Ni-MH NiCd:14;0;new;0;0;0;0;Ładowarka_EverActive_C/D_(ADAPTER)
464;1;Ładowarka PowerNeed EC06 (EC06);10;17.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/523464_4_i300.jpg;1;rodzaj ładowanych akumulatorów:Ni-MH:1,rozmiar ładowanych akumulatorów:AA / R6:2,wskaźnik naładowania:Brak danych:3,liczba załączonych akumulatorów:Brak:4,kod producenta:EC06:5,liczba ładowanych akumulatorów:2:6,zabezpieczenie przed przeładowaniem:Brak danych:7,detekcja uszkodzonych akumulatorów:Brak danych:8,producent:PowerNeed:9,pomiar pojemności:Brak danych:10,reaktywacja uszkodzonych akumulatorów:Brak danych:11,zasilanie:USB:12,model:EC06:13,ean:5908246723248:14;0;new;0;0;0;0;Ładowarka_PowerNeed_EC06_(EC06)
465;1;Ładowarka InLine (01286);10;52.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6606529_0_i300.jpg;1;kod producenta:01286:1,wskaźnik naładowania:Tak:2,pomiar pojemności:Nie:3,producent:InLine:4,ean:4043718277490:5,liczba ładowanych akumulatorów:4:6,liczba załączonych akumulatorów:Brak:7,rozmiar ładowanych akumulatorów:9V Block AA / R6 AAA / R03:8,zasilanie:Sieciowe:9,model:Brak:10,rodzaj ładowanych akumulatorów:Ni-MH NiCd:11,zabezpieczenie przed przeładowaniem:Tak:12,detekcja uszkodzonych akumulatorów:Nie:13,reaktywacja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_InLine_(01286)
466;1;Ładowarka Ansmann (1001-0013);10;158.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/831123_0_i300.jpeg;1;liczba ładowanych akumulatorów:4:1,zabezpieczenie przed przeładowaniem:Tak:2,reaktywacja uszkodzonych akumulatorów:Nie:3,wskaźnik naładowania:Tak:4,liczba załączonych akumulatorów:Brak:5,producent:Ansmann:6,kod producenta:1001-0013:7,ean:4013674021369:8,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:9,pomiar pojemności:Nie:10,model:Brak:11,rodzaj ładowanych akumulatorów:NiZn:12,detekcja uszkodzonych akumulatorów:Tak:13,zasilanie:Sieciowe:14;0;new;0;0;0;0;Ładowarka_Ansmann_(1001-0013)
467;1;Ładowarka GeTech LC28 (685-uniw);10;20.68;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/7364567_0_i300.jpg;1;liczba ładowanych akumulatorów:4:1,wskaźnik naładowania:Nie:2,pomiar pojemności:Nie:3,model:LC28:4,producent:GeTech:5,rozmiar ładowanych akumulatorów:9V Block AA / R6 AAA / R03:6,rodzaj ładowanych akumulatorów:Ni-MH NiCd:7,liczba załączonych akumulatorów:Brak:8,zabezpieczenie przed przeładowaniem:Nie:9,detekcja uszkodzonych akumulatorów:Nie:10,zasilanie:Sieciowe:11,kod producenta:685-uniw:12,ean:5907621808631:13,reaktywacja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_GeTech_LC28_(685-uniw)
468;1;Ładowarka Varta Mini Lader (57646201421);10;29.60;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/856081_0_i300.jpeg;1;model:Mini Lader:1,ean:4008496850693:2,liczba ładowanych akumulatorów:2:3,reaktywacja uszkodzonych akumulatorów:Nie:4,producent:Varta:5,pomiar pojemności:Nie:6,zasilanie:Sieciowe:7,kod producenta:57646201421:8,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:9,rodzaj ładowanych akumulatorów:Ni-MH:10,liczba załączonych akumulatorów:2 x AAA:11,wskaźnik naładowania:Nie:12,zabezpieczenie przed przeładowaniem:Nie:13,detekcja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_Varta_Mini_Lader_(57646201421)
469;1;Ładowarka EverActive Xtar VC2 (VC2);10;50.90;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/5675010_0_i300.jpg;1;zabezpieczenie przed przeładowaniem:Tak:1,detekcja uszkodzonych akumulatorów:Tak:2,ean:6952918320388:3,kod producenta:VC2:4,rozmiar ładowanych akumulatorów:14500 14650 16340 17500 17670 18350 18500 18650 22650 25500 26650:5,rodzaj ładowanych akumulatorów:Li-Ion:6,pomiar pojemności:Tak:7,reaktywacja uszkodzonych akumulatorów:Tak:8,liczba załączonych akumulatorów:Brak:9,model:Xtar VC2:10,producent:EverActive:11,liczba ładowanych akumulatorów:2:12,zasilanie:Sieciowe:13,wskaźnik naładowania:Tak:14;0;new;0;0;0;0;Ładowarka_EverActive_Xtar_VC2_(VC2)
470;1;Ładowarka Green Cell VitalCharger (GRSETGC01);10;62.29;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8119621_0_i300.jpg;1;producent:Green Cell:1,kod producenta:GRSETGC01:2,ean:5907813961335:3,detekcja uszkodzonych akumulatorów:Nie:4,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:5,wskaźnik naładowania:Tak:6,pomiar pojemności:Tak:7,zabezpieczenie przed przeładowaniem:Tak:8,liczba załączonych akumulatorów:4 x AA:9,rodzaj ładowanych akumulatorów:Ni-MH:10,liczba ładowanych akumulatorów:4:11,reaktywacja uszkodzonych akumulatorów:Nie:12,zasilanie:Sieciowe:13,model:VitalCharger:14;0;new;0;0;0;0;Ładowarka_Green_Cell_VitalCharger_(GRSETGC01)
471;1;Ładowarka Energizer pro (639837);10;86.77;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/726049_1_i300.jpeg;1;producent:Energizer:1,ean::2,model:pro:3,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:4,liczba ładowanych akumulatorów:4:5,zabezpieczenie przed przeładowaniem:Tak:6,liczba załączonych akumulatorów:4 x AA:7,wskaźnik naładowania:Tak:8,reaktywacja uszkodzonych akumulatorów:Nie:9,zasilanie:Sieciowe:10,kod producenta:639837:11,rodzaj ładowanych akumulatorów:Ni-MH:12,pomiar pojemności:Nie:13,detekcja uszkodzonych akumulatorów:Tak:14;0;new;0;0;0;0;Ładowarka_Energizer_pro_(639837)
472;1;Ładowarka Energizer Universal (E301335800);10;89.10;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/5327109_1_i300.jpg;1;wskaźnik naładowania:Tak:1,pomiar pojemności:Nie:2,ean:7638900423716:3,liczba ładowanych akumulatorów:4:4,producent:Energizer:5,rodzaj ładowanych akumulatorów:Ni-MH:6,detekcja uszkodzonych akumulatorów:Tak:7,zasilanie:Sieciowe:8,liczba załączonych akumulatorów:Brak:9,model:Universal:10,kod producenta:E301335800:11,zabezpieczenie przed przeładowaniem:Tak:12,rozmiar ładowanych akumulatorów:9V Block AA / R6 AAA / R03 C / R14 D / R20:13,reaktywacja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_Energizer_Universal_(E301335800)
473;1;Ładowarka Technoline BC 1000 (BC1000);10;163.91;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/432436_0_i300.jpg;1;producent:Technoline:1,kod producenta:BC1000:2,liczba załączonych akumulatorów:4 x AA:3,ean::4,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:5,pomiar pojemności:Tak:6,liczba ładowanych akumulatorów:4:7,wskaźnik naładowania:Tak:8,detekcja uszkodzonych akumulatorów:Tak:9,model:BC 1000:10,rodzaj ładowanych akumulatorów:Ni-MH NiCd:11,zabezpieczenie przed przeładowaniem:Tak:12,reaktywacja uszkodzonych akumulatorów:Nie:13,zasilanie:Sieciowe:14;0;new;0;0;0;0;Ładowarka_Technoline_BC_1000_(BC1000)
474;1;Ładowarka Varta Dual Tech (57676101401);10;162.85;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6288288_0_i300.jpg;1;reaktywacja uszkodzonych akumulatorów:Nie:1,zasilanie:USB:2,producent:Varta:3,kod producenta:57676101401:4,pomiar pojemności:Tak:5,zabezpieczenie przed przeładowaniem:Tak:6,rodzaj ładowanych akumulatorów:Li-Ion Ni-MH:7,wskaźnik naładowania:Tak:8,model:Dual Tech:9,ean:4008496928910:10,liczba ładowanych akumulatorów:4:11,detekcja uszkodzonych akumulatorów:Tak:12,liczba załączonych akumulatorów:Brak:13,rozmiar ładowanych akumulatorów:10440 14650 16340 17500 17670 18350 18650 AA / R6 AAA / R03 USB:14;0;new;0;0;0;0;Ładowarka_Varta_Dual_Tech_(57676101401)
475;1;Ładowarka Varta LCD Ultra-Fast-Plus (57685101441);10;202.44;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6617492_0_i300.jpg;1;wskaźnik naładowania:Tak:1,zabezpieczenie przed przeładowaniem:Tak:2,model:LCD Ultra-Fast-Plus:3,kod producenta:57685101441:4,liczba ładowanych akumulatorów:4:5,detekcja uszkodzonych akumulatorów:Tak:6,reaktywacja uszkodzonych akumulatorów:Nie:7,liczba załączonych akumulatorów:4 x AA:8,producent:Varta:9,ean:4008496988273:10,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:11,rodzaj ładowanych akumulatorów:Ni-MH:12,pomiar pojemności:Tak:13,zasilanie:Sieciowe:14;0;new;0;0;0;0;Ładowarka_Varta_LCD_Ultra-Fast-Plus_(57685101441)
476;1;Ładowarka Duracell CEF14 (CEF14);10;88.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6590706_0_i300.jpg;1;zabezpieczenie przed przeładowaniem:Tak:1,kod producenta:CEF14:2,pomiar pojemności:Nie:3,reaktywacja uszkodzonych akumulatorów:Nie:4,liczba załączonych akumulatorów:2 x AA + 2 x AAA:5,ean:5000394114500:6,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:7,wskaźnik naładowania:Nie:8,model:CEF14:9,producent:Duracell:10,rodzaj ładowanych akumulatorów:Ni-MH:11,liczba ładowanych akumulatorów:4:12,detekcja uszkodzonych akumulatorów:Nie:13,zasilanie:Sieciowe:14;0;new;0;0;0;0;Ładowarka_Duracell_CEF14_(CEF14)
477;1;Ładowarka EverActive LC-200 (LC200);10;25.99;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/9352472_0_i300.jpg;1;ean:5903205771742:1,reaktywacja uszkodzonych akumulatorów:Tak:2,liczba załączonych akumulatorów:Brak:3,model:LC-200:4,pomiar pojemności:Nie:5,zabezpieczenie przed przeładowaniem:Tak:6,detekcja uszkodzonych akumulatorów:Nie:7,kod producenta:LC200:8,rozmiar ładowanych akumulatorów:10440 14500 14650 16340 17500 17670 18350 18500 18650 20700 21700 22650 25500 26500 26650 CR123:9,wskaźnik naładowania:Nie:10,producent:EverActive:11,rodzaj ładowanych akumulatorów:Li-Ion:12,liczba ładowanych akumulatorów:2:13,zasilanie:USB:14;0;new;0;0;0;0;Ładowarka_EverActive_LC-200_(LC200)
478;1;Ładowarka GeTech LC5 (1447-uniw);10;27.70;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/6727513_0_i300.jpg;1;reaktywacja uszkodzonych akumulatorów:Nie:1,model:LC5:2,kod producenta:1447-uniw:3,zabezpieczenie przed przeładowaniem:Nie:4,detekcja uszkodzonych akumulatorów:Nie:5,ean:5907621810818:6,rodzaj ładowanych akumulatorów:Li-Ion Li-Po Ni-MH NiCd:7,producent:GeTech:8,liczba załączonych akumulatorów:2 x AA:9,wskaźnik naładowania:Tak:10,pomiar pojemności:Nie:11,zasilanie:Sieciowe:12,rozmiar ładowanych akumulatorów:18650 AA / R6:13,liczba ładowanych akumulatorów:2:14;0;new;0;0;0;0;Ładowarka_GeTech_LC5_(1447-uniw)
479;1;Ładowarka Verbatim Compact (49944);10;66.56;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/806236_0_i300.jpeg;1;model:Compact:1,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:2,rodzaj ładowanych akumulatorów:Ni-MH:3,wskaźnik naładowania:Tak:4,zabezpieczenie przed przeładowaniem:Nie:5,kod producenta:49944:6,liczba załączonych akumulatorów:2 x AAA:7,producent:Verbatim:8,liczba ładowanych akumulatorów:2:9,pomiar pojemności:Nie:10,zasilanie:Sieciowe:11,ean::12,detekcja uszkodzonych akumulatorów:Nie:13,reaktywacja uszkodzonych akumulatorów:Nie:14;0;new;0;0;0;0;Ładowarka_Verbatim_Compact_(49944)
480;1;Ładowarka EverActive NC-109 (NC109);10;62.92;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/4995731_0_i300.jpg;1;producent:EverActive:1,rozmiar ładowanych akumulatorów:9V Block:2,model:NC-109:3,reaktywacja uszkodzonych akumulatorów:Nie:4,zasilanie:Sieciowe:5,ean:5902020523826:6,rodzaj ładowanych akumulatorów:Ni-MH:7,wskaźnik naładowania:Tak:8,pomiar pojemności:Nie:9,liczba ładowanych akumulatorów:4:10,zabezpieczenie przed przeładowaniem:Tak:11,detekcja uszkodzonych akumulatorów:Nie:12,kod producenta:NC109:13,liczba załączonych akumulatorów:Brak:14;0;new;0;0;0;0;Ładowarka_EverActive_NC-109_(NC109)
481;1;Ładowarka Green Cell VitalCharger (GRSETGC03);10;73.50;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/8119622_0_i300.jpg;1;liczba załączonych akumulatorów:2 x AA 2 x AAA:1,producent:Green Cell:2,pomiar pojemności:Tak:3,zabezpieczenie przed przeładowaniem:Tak:4,detekcja uszkodzonych akumulatorów:Nie:5,reaktywacja uszkodzonych akumulatorów:Nie:6,rodzaj ładowanych akumulatorów:Ni-MH:7,liczba ładowanych akumulatorów:4:8,zasilanie:Sieciowe:9,model:VitalCharger:10,kod producenta:GRSETGC03:11,ean:5907813961359:12,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:13,wskaźnik naładowania:Tak:14;0;new;0;0;0;0;Ładowarka_Green_Cell_VitalCharger_(GRSETGC03)
482;1;Ładowarka Varta Pocket LED (57642101471);10;70.43;1;0;10;Podsumowanie;Opis;W magazynie;1;https://images.morele.net/i300/3367161_0_i300.jpg;1;pomiar pojemności:Nie:1,liczba załączonych akumulatorów:4 x AA:2,producent:Varta:3,ean:4008496850549:4,rozmiar ładowanych akumulatorów:AA / R6 AAA / R03:5,liczba ładowanych akumulatorów:4:6,wskaźnik naładowania:Nie:7,detekcja uszkodzonych akumulatorów:Nie:8,reaktywacja uszkodzonych akumulatorów:Nie:9,model:Pocket LED:10,rodzaj ładowanych akumulatorów:Ni-MH:11,zasilanie:Sieciowe:12,kod producenta:57642101471:13,zabezpieczenie przed przeładowaniem:Tak:14;0;new;0;0;0;0;Ładowarka_Varta_Pocket_LED_(57642101471)
